,model,data,ticker,timeframe,datasize,MAPE,DirecAccuracy,MSE
2752,SVMwithClose,data,^N225,daily,65,0.0096465886775838,0.5692307692307692,263151.0146357953
2753,SVMwithClose,data,^NSEI,daily,67,0.008011587446285695,0.5522388059701493,67052.17107981803
2754,SVMwithClose,data,AAPL,hourly,188,0.002200164066795218,0.5212765957446809,0.6088574697112752
2755,SVMwithClose,data,BIRET.BO,hourly,56,0.003281015676288134,0.2857142857142857,1.6695783265306845
2756,SVMwithClose,data,DLF.NS,hourly,56,0.0030407452107652252,0.5178571428571429,11.208900392749147
2757,SVMwithClose,data,EMBASSY.BO,hourly,56,0.002239588767807273,0.48214285714285715,1.8639669911890024
2758,SVMwithClose,data,GC=F,hourly,315,0.0013914955092493076,0.49523809523809526,38.69677373519133
2759,SVMwithClose,data,GODREJPROP.NS,hourly,56,0.004131379164294969,0.5178571428571429,173.13418105839062
2760,SVMwithClose,data,GOOGL,hourly,188,0.003234997185031994,0.48936170212765956,1.936516084045271
2761,SVMwithClose,data,LODHA.NS,hourly,56,0.0034323675531677702,0.5714285714285714,38.07629235733085
2762,SVMwithClose,data,META,hourly,188,0.0029180542937762522,0.4627659574468085,9.631286181813719
2763,SVMwithClose,data,MINDSPACE.BO,hourly,56,0.0036140618837025565,0.4642857142857143,3.4424410446001863
2764,SVMwithClose,data,MSFT,hourly,188,0.030641232209845156,0.48404255319148937,256.30936043955586
2765,SVMwithClose,data,NVDA,hourly,188,0.0369724951402354,0.5053191489361702,59.853158891979355
2766,SVMwithClose,data,NXST.BO,hourly,56,0.002357837470326187,0.4107142857142857,0.24177470010237562
2767,SVMwithClose,data,OBEROIRLTY.NS,hourly,56,0.0031734665956189667,0.5357142857142857,61.93449775074061
2768,SVMwithClose,data,^DJI,hourly,54,0.0017230215479254992,0.48148148148148145,10636.906737321346
2769,SVMwithClose,data,^GSPC,hourly,54,0.010009746362029543,0.6296296296296297,4188.348179847357
2770,SVMwithClose,data,^N225,hourly,55,0.0013928068511141493,0.41818181818181815,6086.514120435877
2771,SVMwithClose,data,^NSEI,hourly,56,0.00160804105337987,0.48214285714285715,2676.0143385558813
2772,SVMwithClose,gbm,AAPL,daily,67,0.025750665771397573,0.43283582089552236,0.2102155480539133
2773,SVMwithClose,gbm,BIRET.BO,daily,68,0.11970569254507112,0.5882352941176471,1388.8827921547052
2774,SVMwithClose,gbm,DLF.NS,daily,68,0.024233239973573545,0.5,1.3732075271617699
2775,SVMwithClose,gbm,EMBASSY.BO,daily,68,0.04951373957287571,0.4411764705882353,1475.4015382675855
2776,SVMwithClose,gbm,GC=F,daily,69,0.008243335839722392,0.463768115942029,503.810277820837
2777,SVMwithClose,gbm,GODREJPROP.NS,daily,68,0.020855072040920325,0.4852941176470588,66.29635948531211
2778,SVMwithClose,gbm,GOOGL,daily,67,0.017552939221529246,0.5373134328358209,0.10872893843685291
2779,SVMwithClose,gbm,LODHA.NS,daily,68,0.4664689374907609,0.4117647058823529,6941967.000760906
2780,SVMwithClose,gbm,META,daily,67,0.0218426121239513,0.5522388059701493,0.7795572350699785
2781,SVMwithClose,gbm,MINDSPACE.BO,daily,68,0.007661299896927428,0.45588235294117646,8.559136015852234
2782,SVMwithClose,gbm,MSFT,daily,67,0.014651516267883665,0.44776119402985076,359.1323264361356
2783,SVMwithClose,gbm,NVDA,daily,67,0.6471845094453454,0.6268656716417911,63588.62262646303
2784,SVMwithClose,gbm,NXST.BO,daily,68,0.013077165125311287,0.4852941176470588,7.315010069679459
2785,SVMwithClose,gbm,OBEROIRLTY.NS,daily,68,0.019128991166178964,0.4852941176470588,30.45289951239547
2786,SVMwithClose,gbm,^DJI,daily,67,0.008854703354669879,0.44776119402985076,82913.70410495528
2787,SVMwithClose,gbm,^GSPC,daily,67,0.010342523722338586,0.5522388059701493,281.478562522266
2788,SVMwithClose,gbm,^N225,daily,65,0.011059293506323148,0.6,99566.41575424557
2789,SVMwithClose,gbm,^NSEI,daily,67,0.009006964924742615,0.4626865671641791,8133.247579116229
2790,SVMwithClose,gbm,AAPL,hourly,188,0.0039539624963526145,0.4946808510638298,1.2936847645511966
2791,SVMwithClose,gbm,BIRET.BO,hourly,56,0.0035755701537726167,0.5535714285714286,0.9727612312213386
2792,SVMwithClose,gbm,DLF.NS,hourly,56,0.005114146481071234,0.5178571428571429,9.16664131161395
2793,SVMwithClose,gbm,EMBASSY.BO,hourly,56,0.00422852666875412,0.44642857142857145,11.174015885069535
2794,SVMwithClose,gbm,GC=F,hourly,315,0.0019327198332536443,0.5174603174603175,95.02416220867337
2795,SVMwithClose,gbm,GODREJPROP.NS,hourly,56,0.007627847877757819,0.44642857142857145,1377.2141448101174
2796,SVMwithClose,gbm,GOOGL,hourly,188,0.004329237044945451,0.4734042553191489,0.17001014705012224
2797,SVMwithClose,gbm,LODHA.NS,hourly,56,0.009534571846473262,0.44642857142857145,223.8890495899029
2798,SVMwithClose,gbm,META,hourly,188,0.008375208145384788,0.5531914893617021,23.670038136331986
2799,SVMwithClose,gbm,MINDSPACE.BO,hourly,56,0.004238561821955659,0.4642857142857143,2.0098641361024447
2800,SVMwithClose,gbm,MSFT,hourly,188,0.0042204357145091895,0.4574468085106383,22.32396577501271
2801,SVMwithClose,gbm,NVDA,hourly,188,0.02491084817574021,0.44680851063829785,4.690993033561122
2802,SVMwithClose,gbm,NXST.BO,hourly,56,0.005014362789969564,0.3392857142857143,0.36927977072694623
2803,SVMwithClose,gbm,OBEROIRLTY.NS,hourly,56,0.04205181441485265,0.39285714285714285,16537.355413437082
2804,SVMwithClose,gbm,^DJI,hourly,54,0.0026939431128344144,0.5740740740740741,21401.70013746852
2805,SVMwithClose,gbm,^GSPC,hourly,54,0.0030609619960355818,0.35185185185185186,349.1764082893612
2806,SVMwithClose,gbm,^N225,hourly,55,0.0036191992189675086,0.5272727272727272,24164.190478510558
2807,SVMwithClose,gbm,^NSEI,hourly,56,0.002493295670062522,0.44642857142857145,4819.682726865785
2808,SVMwithClose,gbm_nl,AAPL,daily,67,0.04868212797875651,0.47761194029850745,0.6237949999257678
2809,SVMwithClose,gbm_nl,BIRET.BO,daily,68,0.0125991147430772,0.5294117647058824,13.171565220295626
2810,SVMwithClose,gbm_nl,DLF.NS,daily,68,0.17724076013803822,0.4852941176470588,1.402673766243031
2811,SVMwithClose,gbm_nl,EMBASSY.BO,daily,68,0.019089631093671042,0.45588235294117646,118.81206146799194
2812,SVMwithClose,gbm_nl,GC=F,daily,69,0.02006036492971755,0.5217391304347826,1267.1149032803241
2813,SVMwithClose,gbm_nl,GODREJPROP.NS,daily,68,0.022039177497987963,0.5441176470588235,2820.8223527425534
2814,SVMwithClose,gbm_nl,GOOGL,daily,67,0.03507499001519663,0.44776119402985076,0.48664901991507037
2815,SVMwithClose,gbm_nl,LODHA.NS,daily,68,0.025301674320173273,0.5882352941176471,1610.785611222542
2816,SVMwithClose,gbm_nl,META,daily,67,0.02088741450172354,0.44776119402985076,32.17517733802705
2817,SVMwithClose,gbm_nl,MINDSPACE.BO,daily,68,0.007530559585089616,0.4117647058823529,10.927878709284432
2818,SVMwithClose,gbm_nl,MSFT,daily,67,0.3987807192364991,0.5671641791044776,3257.29318118064
2819,SVMwithClose,gbm_nl,NVDA,daily,67,0.031910918577999714,0.417910447761194,4.6653010580322814e-05
2820,SVMwithClose,gbm_nl,NXST.BO,daily,68,0.056371974830556004,0.47058823529411764,130.05830996808953
2821,SVMwithClose,gbm_nl,OBEROIRLTY.NS,daily,68,0.08184134786391377,0.5,12045.401998460875
2822,SVMwithClose,gbm_nl,^DJI,daily,67,0.040202463754195714,0.5223880597014925,2317055.741373275
2823,SVMwithClose,gbm_nl,^GSPC,daily,67,0.009662954058769043,0.5074626865671642,1157.8704215925009
2824,SVMwithClose,gbm_nl,^N225,daily,65,0.01308926366196821,0.49230769230769234,684442.553705945
2825,SVMwithClose,gbm_nl,^NSEI,daily,67,0.009967487851576353,0.5223880597014925,75597.27368223475
2826,SVMwithClose,gbm_nl,AAPL,hourly,188,0.0031159845001752016,0.48936170212765956,0.3900973650628758
2827,SVMwithClose,gbm_nl,BIRET.BO,hourly,56,0.004322105039801556,0.5357142857142857,3.989064927066462
2828,SVMwithClose,gbm_nl,DLF.NS,hourly,56,0.006979116353762039,0.5357142857142857,30.298070319591552
2829,SVMwithClose,gbm_nl,EMBASSY.BO,hourly,56,0.0044800615128329935,0.4107142857142857,4.157717542119738
2830,SVMwithClose,gbm_nl,GC=F,hourly,315,0.0035218852031730255,0.5206349206349207,275.53313923562894
2831,SVMwithClose,gbm_nl,GODREJPROP.NS,hourly,56,0.015005971992418403,0.5178571428571429,4200.345215253062
2832,SVMwithClose,gbm_nl,GOOGL,hourly,188,0.004214430869555142,0.4787234042553192,1.2155764392678465
2833,SVMwithClose,gbm_nl,LODHA.NS,hourly,56,0.009758099902464358,0.48214285714285715,95.94206316293511
2834,SVMwithClose,gbm_nl,META,hourly,188,0.008955286459663944,0.526595744680851,54.19220849394509
2835,SVMwithClose,gbm_nl,MINDSPACE.BO,hourly,56,0.0049185553311488816,0.5892857142857143,10.56396621178
2836,SVMwithClose,gbm_nl,MSFT,hourly,188,0.005322114683126123,0.5478723404255319,1.8256990991863744
2837,SVMwithClose,gbm_nl,NVDA,hourly,188,0.011236723799714627,0.4946808510638298,0.023534613083178363
2838,SVMwithClose,gbm_nl,NXST.BO,hourly,56,0.00970177106465041,0.5178571428571429,5.47248832664571
2839,SVMwithClose,gbm_nl,OBEROIRLTY.NS,hourly,56,0.006986972277003852,0.44642857142857145,194.66077078550566
2840,SVMwithClose,gbm_nl,^DJI,hourly,54,0.01070128582556019,0.46296296296296297,341267.0030382577
2841,SVMwithClose,gbm_nl,^GSPC,hourly,54,0.0028449411326565495,0.4074074074074074,175.66646861306955
2842,SVMwithClose,gbm_nl,^N225,hourly,55,0.004386248410609347,0.41818181818181815,31197.987727207328
2843,SVMwithClose,gbm_nl,^NSEI,hourly,56,0.023679811733056895,0.4642857142857143,791815.8486612893
2844,SVMwithClose,jump_diffusion,AAPL,daily,67,0.01809461489717473,0.3880597014925373,2.5066059557892353
2845,SVMwithClose,jump_diffusion,BIRET.BO,daily,68,0.011281782493693352,0.5588235294117647,2.849774707241414
2846,SVMwithClose,jump_diffusion,DLF.NS,daily,68,0.035526553921604115,0.5294117647058824,1914.8120826968675
2847,SVMwithClose,jump_diffusion,EMBASSY.BO,daily,68,0.036438235774400085,0.5,393.2275806218325
2848,SVMwithClose,jump_diffusion,GC=F,daily,69,0.010426632329693864,0.5507246376811594,770.285572183691
2849,SVMwithClose,jump_diffusion,GODREJPROP.NS,daily,68,0.021946423084270264,0.5147058823529411,874.0953516145477
2850,SVMwithClose,jump_diffusion,GOOGL,daily,67,0.017154207792430178,0.34328358208955223,0.4387430428700731
2851,SVMwithClose,jump_diffusion,LODHA.NS,daily,68,0.45615935632453575,0.5441176470588235,212307.61760285188
2852,SVMwithClose,jump_diffusion,META,daily,67,0.03201689972837587,0.5671641791044776,5032.242561504884
2853,SVMwithClose,jump_diffusion,MINDSPACE.BO,daily,68,0.01437326644586688,0.5294117647058824,115.24728045442454
2854,SVMwithClose,jump_diffusion,MSFT,daily,67,0.01492812242971413,0.417910447761194,3.2881561788435074
2855,SVMwithClose,jump_diffusion,NVDA,daily,67,0.03171206849064785,0.4626865671641791,1.9571997169425146e-05
2856,SVMwithClose,jump_diffusion,NXST.BO,daily,68,0.08348768544353402,0.47058823529411764,284.7869492687637
2857,SVMwithClose,jump_diffusion,OBEROIRLTY.NS,daily,68,0.015397757406639996,0.5441176470588235,144.79866978484367
2858,SVMwithClose,jump_diffusion,^DJI,daily,67,0.009847656112876522,0.5074626865671642,53045.05595082645
2859,SVMwithClose,jump_diffusion,^GSPC,daily,67,0.011558977365436112,0.4925373134328358,3709.2571766961823
2860,SVMwithClose,jump_diffusion,^N225,daily,65,0.014018868283195743,0.5384615384615384,1671933.485818073
2861,SVMwithClose,jump_diffusion,^NSEI,daily,67,0.011552373213144417,0.4925373134328358,306793.71005555073
2862,SVMwithClose,jump_diffusion,AAPL,hourly,188,0.0036004618330608943,0.5319148936170213,1.7572933359888103
2863,SVMwithClose,jump_diffusion,BIRET.BO,hourly,56,0.0036660577030224136,0.5,1.375218794556633
2864,SVMwithClose,jump_diffusion,DLF.NS,hourly,56,0.03972504642494982,0.44642857142857145,983.7487451389053
2865,SVMwithClose,jump_diffusion,EMBASSY.BO,hourly,56,0.1704061565645684,0.5357142857142857,4041.8287201789603
2866,SVMwithClose,jump_diffusion,GC=F,hourly,315,0.0017647476376633187,0.5079365079365079,42.8967654301102
2867,SVMwithClose,jump_diffusion,GODREJPROP.NS,hourly,56,0.0073167049017237,0.5,2436.467996021165
2868,SVMwithClose,jump_diffusion,GOOGL,hourly,188,0.0039862766225192475,0.4521276595744681,0.1843532267084925
2869,SVMwithClose,jump_diffusion,LODHA.NS,hourly,56,0.009322070643518794,0.5,577.2600864164611
2870,SVMwithClose,jump_diffusion,META,hourly,188,0.007461298670091908,0.4946808510638298,23.24057065577856
2871,SVMwithClose,jump_diffusion,MINDSPACE.BO,hourly,56,0.0041776648208567855,0.4642857142857143,5.44828310636412
2872,SVMwithClose,jump_diffusion,MSFT,hourly,188,0.003581299163926187,0.4946808510638298,5.4174815270365535
2873,SVMwithClose,jump_diffusion,NVDA,hourly,188,0.011088591003496996,0.4627659574468085,0.880158320818427
2874,SVMwithClose,jump_diffusion,NXST.BO,hourly,56,0.0047895910573966605,0.44642857142857145,0.678575292970845
2875,SVMwithClose,jump_diffusion,OBEROIRLTY.NS,hourly,56,0.006965759730905784,0.5357142857142857,189.25019060528362
2876,SVMwithClose,jump_diffusion,^DJI,hourly,54,0.002350786564755109,0.5185185185185185,11181.926579540579
2877,SVMwithClose,jump_diffusion,^GSPC,hourly,54,0.0077518281442392764,0.5740740740740741,3687.995098085301
2878,SVMwithClose,jump_diffusion,^N225,hourly,55,0.005818214590675085,0.4909090909090909,37640.201632645985
2879,SVMwithClose,jump_diffusion,^NSEI,hourly,56,0.00364085838556055,0.5178571428571429,19160.491994706914
2880,SVMwithIndicators,data,AAPL,daily,67,0.041935773201228176,0.44776119402985076,191.80514205247223
2881,SVMwithIndicators,data,BIRET.BO,daily,68,0.07691333121991871,0.5588235294117647,794.2766280288381
2882,SVMwithIndicators,data,DLF.NS,daily,68,0.021343495501201824,0.4852941176470588,377.4192164861604
2883,SVMwithIndicators,data,EMBASSY.BO,daily,68,0.035456007316067,0.5294117647058824,283.43494364968683
2884,SVMwithIndicators,data,GC=F,daily,69,0.3061675075295067,0.37681159420289856,1074699.7456061556
2885,SVMwithIndicators,data,GODREJPROP.NS,daily,68,0.01935659978453914,0.4264705882352941,2991.587087784103
2886,SVMwithIndicators,data,GOOGL,daily,67,0.021244337440914328,0.5074626865671642,17.885772432251834
2887,SVMwithIndicators,data,LODHA.NS,daily,68,0.02402736900570574,0.47058823529411764,1441.8853723845436
2888,SVMwithIndicators,data,META,daily,67,0.13132469416164372,0.5373134328358209,11393.731596379095
2889,SVMwithIndicators,data,MINDSPACE.BO,daily,68,0.1292330176306561,0.5147058823529411,4136.486185485619
2890,SVMwithIndicators,data,MSFT,daily,67,0.136261584375626,0.43283582089552236,6973.733149384103
2891,SVMwithIndicators,data,NVDA,daily,67,0.07630114200650621,0.5223880597014925,198.85741874521017
2892,SVMwithIndicators,data,NXST.BO,daily,68,0.010232263290753092,0.5882352941176471,3.1892147934461725
2893,SVMwithIndicators,data,OBEROIRLTY.NS,daily,68,0.021990446781866815,0.47058823529411764,2025.1784992340613
2894,SVMwithIndicators,data,^DJI,daily,67,0.015662431161585867,0.47761194029850745,1326629.043787859
2895,SVMwithIndicators,data,^GSPC,daily,67,0.0737455974294153,0.5074626865671642,327391.41991623223
2896,SVMwithIndicators,data,^N225,daily,65,0.02133289285519302,0.5384615384615384,1129799.1812062394
2897,SVMwithIndicators,data,^NSEI,daily,67,0.011723208581483133,0.417910447761194,144470.01323339433
2898,SVMwithIndicators,data,AAPL,hourly,188,0.0022200728967142966,0.5319148936170213,0.6124871353429715
2899,SVMwithIndicators,data,BIRET.BO,hourly,56,0.005687863500470905,0.4107142857142857,4.818641102122432
2900,SVMwithIndicators,data,DLF.NS,hourly,56,0.0031273294053252784,0.5535714285714286,10.876424124988912
2901,SVMwithIndicators,data,EMBASSY.BO,hourly,56,0.0022508920382442415,0.48214285714285715,1.792284020073964
2902,SVMwithIndicators,data,GC=F,hourly,315,0.0017883236415564107,0.4857142857142857,56.421961743843035
2903,SVMwithIndicators,data,GODREJPROP.NS,hourly,56,0.004440070475946459,0.5,222.8251014950378
2904,SVMwithIndicators,data,GOOGL,hourly,188,0.003410401850410377,0.48936170212765956,2.0456077442207667
2905,SVMwithIndicators,data,LODHA.NS,hourly,56,0.003534192550109135,0.5535714285714286,42.33879582538493
2906,SVMwithIndicators,data,META,hourly,188,0.006017443241705024,0.44148936170212766,38.64501202923884
2907,SVMwithIndicators,data,MINDSPACE.BO,hourly,56,0.009296586380274762,0.375,18.146947989074366
2908,SVMwithIndicators,data,MSFT,hourly,188,0.030741817214774463,0.46808510638297873,251.2582357713146
2909,SVMwithIndicators,data,NVDA,hourly,188,0.04236980646108473,0.5,138.75592137181658
2910,SVMwithIndicators,data,NXST.BO,hourly,56,0.003483822737127377,0.375,0.39444597091697453
2911,SVMwithIndicators,data,OBEROIRLTY.NS,hourly,56,0.003712926444868646,0.5357142857142857,78.61194637141227
2912,SVMwithIndicators,data,^DJI,hourly,54,0.0014818318623871353,0.5,7607.510823014046
2913,SVMwithIndicators,data,^GSPC,hourly,54,0.00865216306959575,0.5185185185185185,3233.6694155671985
2914,SVMwithIndicators,data,^N225,hourly,55,0.001579001903821899,0.4909090909090909,7608.2106238496535
2915,SVMwithIndicators,data,^NSEI,hourly,56,0.0017496335864649502,0.5178571428571429,3075.7484476361715
2916,SVMwithIndicators,gbm,AAPL,daily,67,0.04378041506961522,0.417910447761194,0.6388549472542535
2917,SVMwithIndicators,gbm,BIRET.BO,daily,68,0.09699191296957338,0.5441176470588235,938.5449414240456
2918,SVMwithIndicators,gbm,DLF.NS,daily,68,0.027388443913688748,0.5147058823529411,1.8610956736650188
2919,SVMwithIndicators,gbm,EMBASSY.BO,daily,68,0.05543755105426875,0.45588235294117646,2069.191778211463
2920,SVMwithIndicators,gbm,GC=F,daily,69,0.00912879488247973,0.463768115942029,650.5978606034463
2921,SVMwithIndicators,gbm,GODREJPROP.NS,daily,68,0.020471431155254363,0.5147058823529411,59.26514346574429
2922,SVMwithIndicators,gbm,GOOGL,daily,67,0.028857586430151645,0.5074626865671642,0.582814732955645
2923,SVMwithIndicators,gbm,LODHA.NS,daily,68,0.5318475597103918,0.4411764705882353,8305701.235127272
2924,SVMwithIndicators,gbm,META,daily,67,0.021806167445287926,0.5223880597014925,0.8240397480895985
2925,SVMwithIndicators,gbm,MINDSPACE.BO,daily,68,0.00792925222653672,0.4411764705882353,9.29740133297494
2926,SVMwithIndicators,gbm,MSFT,daily,67,0.016022587920319863,0.4626865671641791,421.1184370047212
2927,SVMwithIndicators,gbm,NVDA,daily,67,0.6590658301279602,0.5522388059701493,65881.16070739752
2928,SVMwithIndicators,gbm,NXST.BO,daily,68,0.02090285063298167,0.45588235294117646,18.95436768047985
2929,SVMwithIndicators,gbm,OBEROIRLTY.NS,daily,68,0.019425624469339108,0.4411764705882353,32.2507173736253
2930,SVMwithIndicators,gbm,^DJI,daily,67,0.00896363633431319,0.4626865671641791,83099.95692269217
2931,SVMwithIndicators,gbm,^GSPC,daily,67,0.010366991018462215,0.5671641791044776,278.5879908169826
2932,SVMwithIndicators,gbm,^N225,daily,65,0.010745833208391543,0.5846153846153846,96321.94504575735
2933,SVMwithIndicators,gbm,^NSEI,daily,67,0.0092996900323086,0.4626865671641791,8395.556935790464
2934,SVMwithIndicators,gbm,AAPL,hourly,188,0.004161779997745311,0.48936170212765956,1.5174239775668579
2935,SVMwithIndicators,gbm,BIRET.BO,hourly,56,0.0039564064582658445,0.5535714285714286,1.1835349033464213
2936,SVMwithIndicators,gbm,DLF.NS,hourly,56,0.005621413567845429,0.5178571428571429,10.01491800600215
2937,SVMwithIndicators,gbm,EMBASSY.BO,hourly,56,0.004630420236628823,0.4107142857142857,13.65869644964742
2938,SVMwithIndicators,gbm,GC=F,hourly,315,0.002259781038584315,0.5174603174603175,155.64009631075356
2939,SVMwithIndicators,gbm,GODREJPROP.NS,hourly,56,0.008005541747628563,0.42857142857142855,1459.2341130267394
2940,SVMwithIndicators,gbm,GOOGL,hourly,188,0.004327946008868923,0.4521276595744681,0.17427231653072991
2941,SVMwithIndicators,gbm,LODHA.NS,hourly,56,0.01029070320561815,0.48214285714285715,264.7618333838303
2942,SVMwithIndicators,gbm,META,hourly,188,0.008337307935163686,0.5531914893617021,23.21454970052931
2943,SVMwithIndicators,gbm,MINDSPACE.BO,hourly,56,0.007815386540908364,0.5178571428571429,9.79707505203338
2944,SVMwithIndicators,gbm,MSFT,hourly,188,0.0054252361604756,0.4627659574468085,37.19677773556168
2945,SVMwithIndicators,gbm,NVDA,hourly,188,0.0231230992027636,0.48404255319148937,3.006112414403997
2946,SVMwithIndicators,gbm,NXST.BO,hourly,56,0.004527605266637048,0.39285714285714285,0.30960897104387103
2947,SVMwithIndicators,gbm,OBEROIRLTY.NS,hourly,56,0.0709222254388113,0.42857142857142855,54300.3749856633
2948,SVMwithIndicators,gbm,^DJI,hourly,54,0.00254780857195885,0.6481481481481481,21276.646698217537
2949,SVMwithIndicators,gbm,^GSPC,hourly,54,0.0030098276006466254,0.3888888888888889,376.73976038540025
2950,SVMwithIndicators,gbm,^N225,hourly,55,0.003496251731966925,0.5272727272727272,22580.35044612962
2951,SVMwithIndicators,gbm,^NSEI,hourly,56,0.002695636371131407,0.42857142857142855,5042.234211828123
2952,SVMwithIndicators,gbm_nl,AAPL,daily,67,0.09999030856839586,0.582089552238806,2.5880798102073044
2953,SVMwithIndicators,gbm_nl,BIRET.BO,daily,68,0.012015119954218337,0.5,10.73735166618223
2954,SVMwithIndicators,gbm_nl,DLF.NS,daily,68,0.09756821903082499,0.5441176470588235,0.8749934036400588
2955,SVMwithIndicators,gbm_nl,EMBASSY.BO,daily,68,0.029293789427986352,0.5147058823529411,214.74189199403432
2956,SVMwithIndicators,gbm_nl,GC=F,daily,69,0.1443888950604482,0.5507246376811594,42057.883653313256
2957,SVMwithIndicators,gbm_nl,GODREJPROP.NS,daily,68,0.023323584705502845,0.5588235294117647,3311.5675931514998
2958,SVMwithIndicators,gbm_nl,GOOGL,daily,67,0.08250817865184845,0.34328358208955223,2.052573957582629
2959,SVMwithIndicators,gbm_nl,LODHA.NS,daily,68,0.025845295466102786,0.5735294117647058,1699.5935677258778
2960,SVMwithIndicators,gbm_nl,META,daily,67,0.022760041349236523,0.417910447761194,37.274518119432166
2961,SVMwithIndicators,gbm_nl,MINDSPACE.BO,daily,68,0.009232240351863177,0.4264705882352941,14.626694412586993
2962,SVMwithIndicators,gbm_nl,MSFT,daily,67,0.4007647921022923,0.5074626865671642,3242.8223853980885
2963,SVMwithIndicators,gbm_nl,NVDA,daily,67,0.04322134294961782,0.44776119402985076,8.898493766416283e-05
2964,SVMwithIndicators,gbm_nl,NXST.BO,daily,68,0.08108555555227501,0.5441176470588235,204.89026273222427
2965,SVMwithIndicators,gbm_nl,OBEROIRLTY.NS,daily,68,0.09189459341198819,0.45588235294117646,13897.405912522372
2966,SVMwithIndicators,gbm_nl,^DJI,daily,67,0.028878849581858716,0.5223880597014925,1105751.0786738354
2967,SVMwithIndicators,gbm_nl,^GSPC,daily,67,0.009707153140175279,0.5223880597014925,1404.9242969267837
2968,SVMwithIndicators,gbm_nl,^N225,daily,65,0.013017371109996932,0.47692307692307695,637804.7400478387
2969,SVMwithIndicators,gbm_nl,^NSEI,daily,67,0.010832576720970434,0.5223880597014925,85409.10034839468
2970,SVMwithIndicators,gbm_nl,AAPL,hourly,188,0.0032157084600315747,0.4946808510638298,0.413254454167155
2971,SVMwithIndicators,gbm_nl,BIRET.BO,hourly,56,0.0043660012824323,0.5892857142857143,3.989367976422734
2972,SVMwithIndicators,gbm_nl,DLF.NS,hourly,56,0.007878304064188758,0.5178571428571429,37.08179441021792
2973,SVMwithIndicators,gbm_nl,EMBASSY.BO,hourly,56,0.004345364548151634,0.4107142857142857,3.9684722660175376
2974,SVMwithIndicators,gbm_nl,GC=F,hourly,315,0.0047092979104458085,0.4888888888888889,579.7297241401128
2975,SVMwithIndicators,gbm_nl,GODREJPROP.NS,hourly,56,0.022215271362980012,0.625,7366.699169428275
2976,SVMwithIndicators,gbm_nl,GOOGL,hourly,188,0.00431337891396932,0.4627659574468085,1.2813247280822975
2977,SVMwithIndicators,gbm_nl,LODHA.NS,hourly,56,0.00952385450566837,0.4642857142857143,84.65811470129435
2978,SVMwithIndicators,gbm_nl,META,hourly,188,0.009012009065567624,0.5319148936170213,54.06437905611517
2979,SVMwithIndicators,gbm_nl,MINDSPACE.BO,hourly,56,0.015961009388394353,0.5178571428571429,202.52124847431895
2980,SVMwithIndicators,gbm_nl,MSFT,hourly,188,0.00696796885906495,0.5425531914893617,3.5767377059177163
2981,SVMwithIndicators,gbm_nl,NVDA,hourly,188,0.01120777684025553,0.48404255319148937,0.022269278797943777
2982,SVMwithIndicators,gbm_nl,NXST.BO,hourly,56,0.009919877202765002,0.5357142857142857,6.2317872848187585
2983,SVMwithIndicators,gbm_nl,OBEROIRLTY.NS,hourly,56,0.007328863867676044,0.5357142857142857,209.64118284752044
2984,SVMwithIndicators,gbm_nl,^DJI,hourly,54,0.01213972867093732,0.4444444444444444,451624.88763839914
2985,SVMwithIndicators,gbm_nl,^GSPC,hourly,54,0.002997181535596619,0.4444444444444444,185.78176788244414
2986,SVMwithIndicators,gbm_nl,^N225,hourly,55,0.004332790409551364,0.4727272727272727,33195.02636027942
2987,SVMwithIndicators,gbm_nl,^NSEI,hourly,56,0.0320892201497449,0.5357142857142857,1456031.5147644947
2988,SVMwithIndicators,jump_diffusion,AAPL,daily,67,0.01887262410037435,0.3582089552238806,2.689064027589029
2989,SVMwithIndicators,jump_diffusion,BIRET.BO,daily,68,0.010692553189144464,0.6029411764705882,2.681770170658428
2990,SVMwithIndicators,jump_diffusion,DLF.NS,daily,68,0.047857748626337904,0.5882352941176471,3482.0318211902777
2991,SVMwithIndicators,jump_diffusion,EMBASSY.BO,daily,68,0.03914430386860123,0.5588235294117647,491.4991635299282
2992,SVMwithIndicators,jump_diffusion,GC=F,daily,69,0.010625822351881798,0.43478260869565216,773.0576078715626
2993,SVMwithIndicators,jump_diffusion,GODREJPROP.NS,daily,68,0.02247268887651905,0.5441176470588235,849.7379241514119
2994,SVMwithIndicators,jump_diffusion,GOOGL,daily,67,0.01747496288688573,0.31343283582089554,0.4354303197236276
2995,SVMwithIndicators,jump_diffusion,LODHA.NS,daily,68,0.45148222982820174,0.5735294117647058,209328.70375511752
2996,SVMwithIndicators,jump_diffusion,META,daily,67,0.08930950365659888,0.40298507462686567,61864.490126691555
2997,SVMwithIndicators,jump_diffusion,MINDSPACE.BO,daily,68,0.030953302590212006,0.4264705882352941,613.0682907583268
2998,SVMwithIndicators,jump_diffusion,MSFT,daily,67,0.01608683242865029,0.417910447761194,3.633217422729615
2999,SVMwithIndicators,jump_diffusion,NVDA,daily,67,0.03841674555352169,0.4925373134328358,3.598161185232464e-05
3000,SVMwithIndicators,jump_diffusion,NXST.BO,daily,68,0.09200982917367843,0.45588235294117646,292.6454117321625
3001,SVMwithIndicators,jump_diffusion,OBEROIRLTY.NS,daily,68,0.015841937920343958,0.5441176470588235,154.84806047313154
